orfid	yORF	gene name	GFP tagged?	GFP visualized?	TAP visualized?	abundance	error	localization summary	ambiguous	mitochondrion	vacuole	spindle pole	cell periphery	punctate composite	vacuolar membrane	ER	nuclear periphery	endosome	bud neck	microtubule	Golgi	late Golgi	peroxisome	actin	nucleolus	cytoplasm	ER to Golgi	early Golgi	lipid particle	nucleus	bud	
3275	YGR201C		tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1873	YGR212W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2922	YGR213C	RTA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5544	YGR216C	GPI1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1149	YGR221C	TOS2	tagged	not visualized	TAP visualized	56.9	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2012	YGR223C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5535	YGR224W	AZR1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1244	YGR225W	AMA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3877	YGR226C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1559	YGR227W	DIE2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6204	YGR228W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4411	YGR230W	BNS1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4506	YGR236C	SPG1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4995	YGR242W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
732	YGR245C	SDA1	tagged	not visualized	TAP visualized	3640	139.0		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1954	YGR249W	MGA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4322	YGR259C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4424	YGR265W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4078	YGR273C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1440	YGR276C	RNH70	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1261	YGR287C		tagged	not visualized	TAP visualized	752	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1846	YGR288W	MAL13	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5528	YGR289C	MAL11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4308	YGR290W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5141	YGR291C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1292	YGR292W	MAL12	tagged	not visualized	TAP visualized	5060	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4247	YGR293C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4661	YGR294W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5225	YGR296W	YRF1-3	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4490	YHL005C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4196	YHL006C	SHU1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1284	YHL010C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1728	YHL012W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4644	YHL015W	RPS20	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5440	YHL016C	DUR3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2321	YHL022C	SPO11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
234	YHL023C	RMD11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
856	YHL024W	RIM4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6079	YHL031C	GOS1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5239	YHL035C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4197	YHL037C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4286	YHL041W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4274	YHL042W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4108	YHL043W	ECM34	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3588	YHL044W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4746	YHL045W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4663	YHL046C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5505	YHL047C	ARN2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3301	YHL049C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
419	YHL050C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2074	YHR001W	OSH7	tagged	not visualized	TAP visualized	2350	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5878	YHR002W	LEU5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5083	YHR005C-A	MRS11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3141	YHR014W	SPO13	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1564	YHR016C	YSC84	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2407	YHR017W	YSC83	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1433	YHR019C	DED81	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
930	YHR020W		not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4266	YHR021W-A	ECM12	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3405	YHR022C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5398	YHR028C	DAP2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3112	YHR029C		tagged	not visualized	TAP visualized	technical problem	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5580	YHR032W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5791	YHR033W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1116	YHR035W		tagged	not visualized	TAP visualized	450	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3492	YHR044C	DOG1	tagged	not visualized	TAP visualized	752	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5688	YHR048W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4976	YHR049C-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5633	YHR050W	SMF2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2631	YHR054C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
604	YHR056C	RSC30	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1484	YHR065C	RRP3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3635	YHR071W	PCL5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2309	YHR075C	PPE1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2484	YHR076W	PTC7	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5627	YHR078W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5185	YHR079C-A	SAE3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
141	YHR080C		tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3997	YHR081W	LRP1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3099	YHR088W	RPF1	tagged	not visualized	TAP visualized	784	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1072	YHR091C	MSR1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5618	YHR092C	HXT4	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4012	YHR093W	AHT1	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5598	YHR094C	HXT1	tagged	not visualized	TAP visualized	23300	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4341	YHR095W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5567	YHR096C	HXT5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3	YHR099W	TRA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3989	YHR100C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1287	YHR109W	CTM1	tagged	not visualized	TAP visualized	2940	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1129	YHR124W	NDT80	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5022	YHR125W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4198	YHR126C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3447	YHR128W	FUR1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4813	YHR130C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3315	YHR134W	WSS1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2852	YHR139C	SPS100	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4977	YHR139C-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2861	YHR143W	DSE2	tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4697	YHR145C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4005	YHR148W	IMP3	not tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1314	YHR150W	PEX28	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1549	YHR151C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3888	YHR153C	SPO16	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4013	YHR157W	REC104	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3208	YHR160C	PEX18	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1705	YHR168W		tagged	not visualized	TAP visualized	189	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5512	YHR171W	APG7	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4793	YHR173C		tagged	not visualized	TAP visualized	149	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5860	YHR176W	FMO	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1978	YHR177W	GON3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4162	YHR180W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1355	YHR184W	SSP1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3569	YHR185C	PFS1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1193	YHR188C	GPI16	tagged	not visualized	TAP visualized	1680	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4447	YHR191C	CTF8	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2365	YHR208W	BAT1	tagged	not visualized	TAP visualized	87300	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3142	YHR209W		tagged	not visualized	TAP visualized	4380	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2737	YHR210C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
302	YHR211W	FLO5	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4814	YHR212C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3889	YHR213W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3837	YHR214W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4180	YHR214W-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4248	YHR217C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1096	YHR218W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1141	YHR219W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3121	YIL003W	DRE3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5861	YIL006W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4018	YIL009C-A	EST3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3316	YIL011W	TIR3	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4492	YIL012W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5258	YIL013C	PDR11	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4955	YIL014C-A		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1117	YIL014W	MNT3	tagged	not visualized	TAP visualized	2310	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
2388	YIL018W	RPL2B	tagged	not visualized	TAP visualized	4050	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5889	YIL023C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3962	YIL024C		tagged	not visualized	TAP visualized	1540	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4581	YIL025C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4458	YIL028W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4365	YIL029C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4698	YIL032C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3436	YIL049W	DFG10	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4934	YIL054W	FYV2	tagged	not visualized	TAP visualized	521	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5078	YIL058W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4645	YIL059C		tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4342	YIL060W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1210	YIL072W	HOP1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
510	YIL073C	SPO22	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5685	YIL085C	KTR7	tagged	not visualized	TAP visualized	2890	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4996	YIL086C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3814	YIL089W		tagged	not visualized	TAP visualized	low signal	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1461	YIL099W	SGA1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4711	YIL100W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5023	YIL102C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
6068	YIL118W	RHO3	tagged	not visualized	TAP visualized	5910	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5610	YIL120W	QDR1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
5951	YIL134W	FLX1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3501	YIL139C	REV7	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4508	YIL141W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1545	YIL142W	CCT2	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1530	YIL146C	ECM37	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3589	YIL152W		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
1520	YIL162W	SUC2	tagged	not visualized	TAP visualized	1780	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4712	YIL163C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
3878	YIL164C	NIT1	tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
4684	YIL165C		tagged	not visualized	not TAP visualized	not visualized	NA		F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F	F		
